,srcip_private,srcip_public,srcip_default,dstip_private,dstip_public,dstip_default,sport_zero,sport_multiplex,sport_echo,sport_discard,sport_daytime,sport_quote,sport_chwhereen,sport_ftp_data,sport_ftp_control,sport_ssh,sport_telnet,sport_smtp,sport_dns,sport_bootp,sport_gopher,sport_finger,sport_http,sport_kerberos,sport_pop3,sport_nntp,sport_ntp,sport_netbios,sport_imap4,sport_snmp,sport_ldap,sport_https,sport_mds,sport_kpasswd,sport_smtp_ssl,sport_syslog,sport_smtp2,sport_ldaps,sport_cups,sport_imap4_ssl,sport_socks,sport_openvpn,sport_mssql,sport_citrix,sport_oracle,sport_rapservice,sport_msnmessenger,sport_mgc,sport_mysql,sport_metasploit,sport_emule,sport_xmpp,sport_irc,sport_bittorrent,sport_http2,sport_reserved,sport_register,sport_private,dport_zero,dport_multiplex,dport_echo,dport_discard,dport_daytime,dport_quote,dport_chwhereen,dport_ftp_data,dport_ftp_control,dport_ssh,dport_telnet,dport_smtp,dport_dns,dport_bootp,dport_gopher,dport_finger,dport_http,dport_kerberos,dport_pop3,dport_nntp,dport_ntp,dport_netbios,dport_imap4,dport_snmp,dport_ldap,dport_https,dport_mds,dport_kpasswd,dport_smtp_ssl,dport_syslog,dport_smtp2,dport_ldaps,dport_cups,dport_imap4_ssl,dport_socks,dport_openvpn,dport_mssql,dport_citrix,dport_oracle,dport_rapservice,dport_msnmessenger,dport_mgc,dport_mysql,dport_metasploit,dport_emule,dport_xmpp,dport_irc,dport_bittorrent,dport_http2,dport_reserved,dport_register,dport_private,protocol_tcp,protocol_udp,protocol_icmp,protocol_igmp,protocol_other,tcpflags_URG,tcpflags_ACK,tcpflags_PSH,tcpflags_RST,tcpflags_SYN,tcpflags_FIN,srctos_zero,srctos_192,srctos_other,npackets_verylow,npackets_low,npackets_medium,npackets_high,npackets_veryhigh,nbytes_verylow,nbytes_low,nbytes_medium,nbytes_high,nbytes_veryhigh,label_background,label_dos,label_scan11,label_scan44,label_nerisbotnet,label_blacklist,label_anomaly_udpscan,label_anomaly_sshscan,label_anomaly_spam,outcome.multiclass
2016-07-27 17:24:00,3,123937,0,25,123915,0,1354,0,0,0,0,0,0,3,336,2904,48,2296,16669,0,0,0,13455,0,689,0,164,8,226,118,0,11982,547,0,8,0,9,0,0,102,0,7,0,3,1,1,0,0,17,2,0,32,0,28,70,51012,38686,34242,231,13,0,0,0,1,1,3,337,6593,725,2311,18007,1,1,0,13357,1,633,1,234,13,167,494,0,11705,7289,0,8,0,11,0,1,84,1,5,0,3,1,1,0,0,16,2,0,43,2,29,73,62802,30685,30453,81370,41198,1304,0,68,0,110014,55623,10217,65749,48738,99814,234,23892,67088,47941,6974,1762,175,53970,34235,28968,5384,1383,121124,0,0,0,0,452,0,0,2364,6
2016-07-27 17:25:00,0,123086,0,23,123063,0,853,1,0,0,0,0,0,15,322,2946,40,2404,16915,0,0,0,13228,0,534,0,143,7,281,128,0,11190,503,0,6,0,6,0,0,91,0,6,7,0,0,0,0,0,65,0,0,39,0,5,52,49713,37298,36075,232,12,1,0,0,1,1,15,336,7047,984,2451,18083,0,0,0,13602,0,480,0,215,14,242,286,0,11526,7281,0,9,0,6,1,1,77,1,5,6,0,0,0,0,0,1466,0,0,36,0,15,69,63408,29401,30277,82561,39651,806,0,68,0,107205,55576,10466,68700,49307,97334,169,25583,64928,49772,6756,1464,166,53652,33654,29171,5375,1234,119841,0,0,0,0,361,0,0,2884,6
2016-07-27 17:26:00,1,109118,0,20,109099,0,1257,0,0,0,0,0,0,6,337,949,42,1160,14753,0,0,0,13105,0,665,0,115,8,163,110,0,11366,590,0,9,0,14,0,1,78,0,7,2,0,0,0,1,2,61,2,0,26,0,26,41,44836,34196,30087,209,13,1,0,0,0,2,6,338,2672,592,1224,15644,0,0,0,13134,0,629,0,183,12,154,423,0,11353,7345,0,9,0,19,0,1,90,5,7,1,0,1,0,0,0,2413,1,0,28,0,36,66,54586,27477,27056,73842,34006,1210,0,61,0,94914,50228,9159,61317,44926,87236,135,21748,57583,42068,7180,2102,186,47607,27101,27279,5663,1469,108710,0,0,0,0,273,0,0,136,6
2016-07-27 17:27:00,2,107997,0,29,107970,0,747,1,0,0,0,0,0,10,321,794,38,944,15312,0,0,0,12937,0,623,0,127,9,252,106,0,11403,523,0,7,0,4,1,0,91,1,5,2,1,0,1,1,1,28,0,0,33,0,5,55,44332,34440,29227,176,12,0,0,0,0,0,10,323,2256,1097,1015,16588,0,0,0,13437,1,590,0,199,16,261,282,0,11756,7312,0,8,0,6,0,0,103,2,5,1,1,0,1,1,0,15,1,0,39,0,13,71,55904,25593,26502,72175,35057,687,0,80,0,95272,49634,9353,59431,45132,87128,129,20742,57757,41077,6866,2048,251,47905,25613,27307,5564,1609,107764,0,0,0,0,235,0,0,0,0
2016-07-27 17:28:00,3,100852,0,25,100830,0,754,0,0,1,0,0,0,3,356,857,35,948,14324,0,0,0,12323,0,651,0,146,8,178,138,0,10976,575,0,7,0,9,0,0,74,1,8,4,1,0,0,2,0,13,1,0,39,0,135,53,42465,30992,27398,204,12,0,1,0,0,1,3,344,1500,523,1074,15122,0,0,0,12852,0,611,0,222,17,180,324,0,11532,7312,0,8,0,13,0,0,74,1,7,1,1,0,0,1,0,6,0,0,55,0,114,61,52376,23405,25074,67671,32414,706,0,64,0,90183,47798,8631,55301,43291,83127,150,17578,52939,39190,6970,1549,207,44216,24734,25328,5287,1290,100634,0,0,0,0,221,0,0,0,0
2016-07-27 17:29:00,1,107264,0,28,107237,0,978,0,0,0,0,0,0,0,264,842,37,927,14331,0,0,0,14628,0,492,0,134,8,256,162,0,11800,508,0,4,0,9,0,0,75,0,7,2,1,1,1,1,0,32,1,2,30,0,9,70,45574,32855,28836,336,12,2,0,1,0,0,0,314,1425,936,982,15217,0,0,0,15134,1,458,1,205,14,248,295,1,12019,7257,0,5,0,12,1,0,82,2,5,1,1,1,1,1,0,20,1,1,43,0,17,79,55446,24950,26869,73537,32727,915,0,86,0,96138,52982,9233,59421,46800,87823,145,19297,55082,43050,7092,1794,247,45089,28359,26829,5519,1469,107053,0,0,0,0,212,0,0,0,0
2016-07-27 17:30:00,496,117104,0,35,117565,0,958,1,0,1,0,0,0,8,72,858,48,1134,18632,0,0,0,14464,0,815,0,178,6,202,115,0,12091,525,0,5,0,8,0,0,78,1,7,3,2,0,0,3,0,12,0,0,38,0,10,61,50306,36232,31062,249,13,0,1,0,0,0,8,81,1375,1682,1245,19422,1,0,0,14877,0,775,2,261,11,206,348,1,12242,7279,0,6,0,11,0,0,81,2,5,2,2,0,0,3,0,6,0,0,51,0,16,68,60640,28030,28930,75295,41331,899,0,75,0,105866,53756,9110,61219,46850,97367,153,20080,64213,44021,7447,1707,212,52775,29372,28471,5584,1398,117294,0,0,0,0,306,0,0,0,0
2016-07-27 17:31:00,6,106760,0,35,106731,0,848,0,0,0,0,0,0,8,194,828,57,883,14515,0,0,0,13684,0,592,0,180,9,238,130,0,11779,466,0,5,0,154,0,0,72,1,5,4,0,0,0,1,2,48,0,0,36,1,6,64,44773,32460,29533,242,12,0,0,1,0,1,8,201,953,1445,989,15670,1,1,0,14057,2,530,1,255,16,242,298,0,11976,7264,0,5,0,305,0,0,75,3,5,1,0,0,0,0,1,24,1,0,52,1,14,87,54997,23937,27832,71678,34221,799,0,68,0,95619,50721,8840,57480,44734,87442,155,19169,56731,41406,6870,1592,167,46074,27733,26322,5321,1316,106560,0,0,0,0,206,0,0,0,0
2016-07-27 17:32:00,6,108673,0,26,108653,0,1279,1,0,0,0,0,0,9,338,759,45,968,14766,0,0,0,13976,0,732,0,164,10,213,123,0,12479,550,0,7,0,68,0,0,89,0,6,5,0,0,1,1,0,33,1,0,34,0,118,93,46668,32041,29970,326,12,0,0,0,0,0,9,341,787,633,1007,15789,1,0,0,14488,3,697,0,239,15,207,401,0,12923,7299,0,8,0,121,0,0,102,0,6,4,0,0,1,1,0,17,1,0,54,1,112,90,55813,25507,27359,73598,33787,1209,0,85,0,98503,53183,8931,58958,46436,91378,160,17141,56135,43323,7202,1815,204,46617,27294,27709,5704,1354,108374,0,0,0,0,305,0,0,0,0
2016-07-27 17:33:00,7,107404,0,35,107376,0,1103,0,0,0,0,0,0,14,322,762,47,914,14927,0,0,0,13790,0,471,0,133,9,264,112,0,12496,566,0,5,0,2,0,0,57,1,6,1,1,0,2,0,0,23,0,1,32,0,7,86,46100,31466,29845,364,14,0,0,0,0,0,14,317,797,851,1082,16112,0,1,1,14136,4,430,0,217,10,264,342,0,12726,7335,0,6,0,2,0,0,59,1,6,1,0,0,2,0,0,11,1,0,47,0,5,98,55511,24324,27576,72403,33889,1043,0,76,0,96780,51495,9565,57893,44700,89851,176,17384,56453,42413,6846,1505,194,47186,26637,26834,5426,1328,107145,0,0,0,0,266,0,0,0,0
2016-07-27 17:34:00,6,106169,0,39,106136,0,852,0,0,0,0,0,0,12,327,744,37,1882,14028,0,0,0,14034,0,699,0,147,8,190,105,0,11333,487,0,5,0,10,0,0,74,0,6,3,0,1,1,0,1,38,0,2,35,0,8,92,45065,31750,29360,244,12,0,0,1,0,1,16,341,774,813,1941,15101,2,0,0,14337,1,665,2,243,16,189,297,0,11979,7279,0,6,0,13,0,1,85,0,5,3,0,1,1,0,0,20,0,2,52,0,11,95,54793,24174,27208,73070,32242,801,0,62,0,95840,52094,9964,58998,46289,88547,157,17471,54572,42967,6868,1589,179,45101,28495,25673,5565,1341,103829,0,0,0,0,259,0,0,2087,6
2016-07-27 17:35:00,5,111070,0,34,111041,0,1462,0,0,0,0,0,0,14,369,768,34,2338,13669,0,0,0,13817,0,531,0,137,10,245,164,0,11378,570,0,8,0,6,0,0,82,0,6,2,0,0,2,0,2,47,0,0,39,0,8,171,45716,35626,29733,393,12,0,0,0,0,2,14,401,804,513,2419,14492,1,0,1,14087,1,492,1,224,17,246,315,0,11874,7347,0,8,0,8,1,0,89,1,5,2,0,0,1,0,1,24,0,0,54,1,10,3324,54248,28492,28335,77472,32120,1389,0,94,0,97900,53907,10313,62545,46006,89530,200,21345,58055,44229,6964,1591,236,48019,30094,26170,5454,1338,108014,0,0,0,0,419,0,0,2642,6
2016-07-27 17:36:00,2,103659,0,29,103632,0,887,2,0,0,0,0,0,3,355,771,44,1253,12695,0,0,0,14644,0,671,0,148,6,185,106,0,11041,466,0,5,0,5,0,0,89,1,6,0,0,0,0,0,0,39,1,1,39,1,7,92,43476,31770,28415,264,14,1,0,1,1,1,2,356,800,529,1388,13635,0,1,0,14886,1,628,0,218,8,185,300,1,11552,7252,0,6,0,6,0,0,89,2,6,0,0,0,0,0,0,25,0,0,48,2,16,158,52520,24603,26538,73018,29738,836,0,69,0,93557,52560,9132,59292,46616,86530,170,16961,51457,43293,7337,1404,170,42282,28011,26403,5697,1268,102311,0,0,0,0,407,0,0,943,6
2016-07-27 17:37:00,0,111497,0,33,111464,0,1032,1,0,0,0,0,0,0,331,770,82,840,14138,0,0,0,14522,0,613,0,150,8,225,138,0,11464,561,0,8,0,9,0,0,64,0,7,1,1,0,4,1,1,23,0,0,37,0,103,103,45097,34227,32173,324,12,0,0,0,0,0,0,336,796,2961,908,15274,0,0,0,14880,1,571,0,231,14,235,299,1,11843,7307,0,9,0,12,0,0,67,1,6,1,1,0,2,1,1,16,1,0,51,0,88,112,56561,25306,29630,76923,33521,962,0,91,0,98961,52293,9182,62066,47312,89232,161,22104,59777,42386,7281,1868,185,48686,28987,26442,5936,1445,110971,0,0,0,0,521,0,0,5,6
2016-07-27 17:38:00,3,104765,0,31,104737,0,1003,0,0,0,0,0,0,0,348,768,54,1179,14319,0,0,0,12519,0,601,0,152,7,202,147,0,10957,554,0,5,0,7,0,0,75,1,6,1,0,0,2,1,1,30,0,0,29,0,12,140,43011,32414,29343,247,12,1,0,0,0,1,0,347,789,2421,1372,15324,0,3,1,12712,0,571,1,229,15,197,408,0,11044,7295,0,7,0,10,1,0,82,3,6,1,0,0,1,1,0,15,0,0,43,1,19,144,53537,23755,27476,69811,33930,953,0,74,0,92750,47121,8352,56681,43661,83738,163,20867,57120,39295,6594,1612,147,47540,26168,24516,5300,1244,104283,0,0,0,0,450,0,0,35,6
2016-07-27 17:39:00,1,105633,0,28,105606,0,834,0,0,0,0,0,0,1,347,792,74,930,13861,0,0,0,14036,0,494,0,142,7,285,113,0,11398,542,0,4,0,11,1,0,65,0,8,1,2,0,4,0,0,30,0,0,45,0,3,104,44089,32776,28769,217,13,0,0,0,0,1,1,355,812,1245,995,14773,0,0,0,14287,2,457,1,227,12,260,313,1,11821,7296,0,6,0,12,1,2,66,1,5,2,2,0,4,0,0,16,0,0,59,0,5,114,53698,24658,27278,72294,32487,784,0,69,0,94421,50989,8695,59501,45920,86030,182,19422,54626,42632,6526,1652,198,43919,28263,26934,5213,1305,105350,0,0,0,0,284,0,0,0,0
2016-07-27 17:40:00,3,103904,0,32,103875,0,834,0,0,0,0,0,0,0,344,740,45,858,13540,0,0,0,13680,0,709,0,162,9,210,140,0,12005,493,0,6,0,13,0,0,92,0,5,3,0,0,0,1,0,40,2,0,28,0,5,100,43988,31227,28692,278,12,0,0,0,0,0,0,378,769,719,934,14507,0,0,0,13977,0,668,0,237,15,179,275,0,12313,7264,0,6,0,16,0,0,101,0,5,2,0,0,0,1,0,23,2,0,43,0,10,101,53077,23393,27437,71332,31722,778,0,75,0,93572,51079,8615,57963,46422,85704,169,18034,53418,41731,7028,1545,185,43958,26075,26973,5566,1335,103729,0,0,0,0,178,0,0,0,0
2016-07-27 17:41:00,1,104378,0,23,104356,0,964,1,0,0,0,0,0,1,346,699,44,892,13777,0,0,0,13550,0,573,0,150,9,233,111,0,11638,584,0,6,0,9,0,0,44,0,7,5,1,1,2,0,0,33,0,0,33,1,26,109,43728,32729,27922,294,12,1,0,1,0,2,1,346,722,750,964,14617,0,0,1,13621,0,527,0,232,16,231,299,0,11816,7350,0,6,0,9,1,0,45,1,5,3,1,1,2,0,0,29,0,1,50,2,30,114,52360,24987,27032,69703,33697,917,0,62,0,94033,49555,8878,56497,44454,84345,155,19879,55234,40720,6734,1526,165,43826,27898,25945,5400,1310,104137,0,0,0,0,242,0,0,0,0
2016-07-27 17:42:00,1,106027,0,23,106005,0,998,0,0,0,0,0,0,1,341,761,70,887,13424,0,0,0,13498,0,554,0,148,10,179,121,0,11744,512,0,5,0,9,0,0,58,1,7,3,0,0,0,0,0,25,0,0,33,0,4,98,43431,34245,28352,297,13,0,0,0,0,0,1,340,795,2102,930,14380,0,0,0,13793,1,512,0,224,15,169,285,0,11912,7286,0,7,0,10,0,0,62,1,6,2,0,1,0,0,0,13,0,0,52,0,8,103,53627,26075,26326,71288,33719,928,0,93,0,94259,50227,8940,58302,44700,84705,116,21207,55773,41344,6982,1738,191,44125,28256,26636,5602,1408,105696,0,0,0,0,282,0,0,50,6
2016-07-27 17:43:00,0,104250,0,25,104225,0,1016,1,0,0,0,0,0,0,346,744,51,893,13307,0,0,0,12658,2,672,0,146,6,255,130,0,12038,504,0,12,0,9,0,0,60,1,5,4,0,1,0,0,0,23,0,0,36,1,10,77,42973,32420,28857,234,12,0,0,0,0,2,0,347,789,2904,998,14070,0,1,0,12944,0,627,0,224,11,262,392,0,12398,7284,0,13,0,11,0,0,62,2,5,2,0,1,0,0,0,16,0,0,56,2,15,87,54013,23591,26646,72051,31159,964,0,76,0,91624,49713,8920,59518,44541,83762,153,20335,53999,41388,6907,1812,144,45017,25383,27230,5136,1484,104028,0,0,0,0,222,0,0,0,0
2016-07-27 17:44:00,0,108069,0,19,108050,0,770,0,0,0,0,0,0,0,334,686,55,2285,14511,0,0,0,14338,5,564,0,142,24,167,111,0,11450,508,0,7,0,6,0,0,66,1,13,3,1,2,0,1,2,41,0,0,36,0,5,80,46217,31844,30008,211,12,0,0,0,0,0,0,332,710,556,2387,14972,0,1,0,14728,0,523,0,216,44,148,318,0,12077,7279,0,8,0,9,0,0,69,1,8,0,1,3,0,1,1,29,0,0,56,0,10,85,55080,24717,28272,74559,32724,726,0,60,0,98024,52874,10506,61329,46859,89585,144,18340,55366,43952,7002,1563,186,44908,29103,27201,5493,1364,106797,0,0,0,0,249,0,0,1023,6
2016-07-27 17:45:00,0,107710,0,15,107695,0,819,0,0,1,0,0,0,17,348,714,63,2368,14634,0,0,0,14204,0,552,0,158,20,248,147,0,10739,534,0,11,0,15,0,0,82,0,5,4,1,1,0,0,0,31,0,0,37,0,112,99,45789,32105,29816,253,14,0,1,1,0,1,17,379,749,792,2439,15134,0,1,0,14633,2,515,1,233,40,233,281,0,11071,7300,0,12,0,19,1,1,79,1,5,4,1,1,0,0,0,14,0,0,59,0,102,109,54597,25197,27916,73927,32939,755,0,89,2,97131,51993,10092,59599,45779,90193,152,17365,56211,43234,6466,1568,231,46491,29155,25565,5200,1299,104584,0,0,0,0,253,0,0,2873,6
2016-07-27 17:46:00,4,106085,0,24,106065,0,933,1,0,0,0,0,0,9,322,792,63,2307,13985,0,0,0,13525,0,713,0,154,15,186,127,0,11076,520,0,4,0,6,0,0,84,1,8,8,1,2,0,0,1,37,0,0,55,0,5,88,44953,31854,29282,295,13,0,0,0,0,0,9,350,815,977,2402,14503,1,0,1,13964,0,670,1,235,29,174,288,0,11466,7286,0,7,0,8,0,0,86,2,5,8,1,1,0,0,0,23,2,0,76,0,8,104,54055,24516,27518,73625,31512,882,0,70,1,95573,51784,9920,60359,46423,87150,155,18784,54680,42626,6998,1646,139,44565,29099,25583,5527,1315,104713,0,0,0,0,265,0,0,1111,6
2016-07-27 17:47:00,0,109189,0,24,109165,0,1253,0,0,0,0,0,0,0,334,905,38,1206,15220,0,0,0,14470,0,517,0,159,12,304,120,0,12147,534,0,7,0,7,0,0,73,0,6,5,1,0,1,0,0,26,0,0,39,0,8,91,47423,32823,28943,298,12,1,0,0,0,1,0,333,944,425,1261,15794,0,0,1,14288,1,479,1,245,20,261,403,0,12329,7298,0,7,0,10,0,0,68,1,6,5,0,0,1,0,0,15,2,0,56,0,10,101,54936,26204,28049,73847,34072,1182,0,88,0,98906,52275,9175,59739,46088,90686,182,18321,56709,42370,7818,2106,186,47140,26903,27317,6256,1572,108956,0,0,0,0,233,0,0,0,0
2016-07-27 17:48:00,3,110119,0,34,110088,0,919,1,0,0,0,0,0,0,371,1006,44,1595,15112,0,0,0,14820,0,692,0,125,8,264,157,0,11824,503,0,6,0,11,0,0,121,0,5,1,1,2,0,0,1,24,0,0,43,0,5,53,47669,32504,29949,237,13,0,0,0,1,2,0,365,985,710,1727,15613,1,1,1,14663,1,634,0,189,12,208,407,0,11897,7289,0,5,0,13,1,1,112,0,5,1,1,1,0,0,0,13,0,0,57,1,8,76,55495,26047,28580,75182,34008,860,0,72,0,99888,53563,9663,60987,47679,92386,147,17589,56199,44886,7045,1813,179,45887,29060,28075,5676,1424,109762,0,0,0,0,360,0,0,0,0
2016-07-27 17:49:00,1,107457,0,24,107434,0,766,2,0,0,0,0,0,1,362,823,55,1508,13421,0,0,0,15236,0,506,0,105,11,298,100,0,11943,559,0,5,0,4,0,0,74,1,6,3,0,1,0,0,1,35,0,1,44,0,107,64,45887,31616,29955,187,12,1,0,0,1,0,1,352,859,808,1575,13874,0,0,0,15381,2,472,0,167,22,265,292,0,12183,7323,0,5,0,5,2,0,77,2,6,3,0,1,0,0,0,19,0,1,44,0,84,97,54331,24500,28627,75457,31223,719,0,59,0,97086,54305,10449,62122,48506,89765,123,17570,53203,45892,6679,1530,154,42744,30491,27583,5357,1283,107207,0,0,0,0,251,0,0,0,0
2016-07-27 17:50:00,0,115081,0,40,115041,0,748,0,0,0,0,0,0,4,339,776,37,1282,15498,0,0,0,13991,0,557,0,142,7,173,151,0,12372,541,0,6,0,12,0,0,95,2,7,0,0,0,0,1,0,16,0,0,53,0,4,60,46811,33899,34371,214,12,0,0,0,2,0,2,377,817,1732,1382,17169,0,1,2,14222,0,525,0,199,13,164,288,0,12536,7293,0,7,0,12,1,0,92,2,6,0,0,0,0,1,0,9,0,0,39,0,11,76,57460,29695,27926,78860,35452,678,0,91,0,99790,53297,9844,65493,47527,94079,115,20887,61874,44201,7081,1722,203,52148,27812,27992,5763,1366,114943,0,0,0,0,138,0,0,0,0
2016-07-27 17:51:00,1,115850,0,23,115828,0,1236,0,0,0,0,0,0,2,328,679,31,714,17837,0,0,0,13962,0,690,0,135,9,291,136,0,11954,596,0,4,0,3,0,0,86,0,5,0,1,0,0,0,2,61,0,1,43,0,3,42,48799,36781,30271,317,13,0,0,2,0,1,2,335,681,984,739,21066,0,0,0,14053,0,631,0,219,17,282,467,2,11818,7340,0,5,0,4,0,1,80,1,5,2,1,0,0,0,1,63,0,1,36,2,9,82,59455,28836,27560,72383,42210,1202,0,56,0,105282,51120,9126,58483,45375,98049,108,17694,64244,42500,7178,1710,219,55111,26491,27025,5879,1345,115538,0,0,0,0,313,0,0,0,0
2016-07-27 17:52:00,4,103068,0,27,103045,0,697,0,0,0,0,0,0,5,305,648,28,891,12808,0,0,0,13618,0,579,0,132,6,186,99,0,12352,542,0,7,2,9,0,0,65,0,4,7,0,0,1,0,0,32,0,0,60,0,7,57,43066,32278,27728,182,12,0,0,2,1,2,5,306,683,814,951,13889,0,0,0,14018,0,550,0,204,16,179,270,0,12715,7321,0,7,2,13,0,0,64,0,6,5,0,0,1,0,1,15,0,0,69,0,15,74,52576,24832,25664,72106,30249,631,0,86,1,92724,51565,9649,59146,46285,85021,117,17934,51802,42740,6721,1613,196,42692,26233,27338,5424,1384,102775,0,0,0,0,297,0,0,0,0
2016-07-27 17:53:00,1,104176,0,26,104151,0,812,0,0,0,0,0,0,1,386,644,31,1005,12705,0,0,0,13500,0,674,0,139,7,287,133,0,12638,531,0,4,0,6,0,0,72,0,6,5,1,0,0,0,0,25,1,1,44,0,4,103,43677,31619,28881,256,12,0,0,0,0,5,1,394,680,958,1144,13279,0,0,1,13503,0,638,0,203,14,288,315,0,13281,7301,0,4,0,11,0,1,77,1,6,5,1,0,0,0,0,17,2,1,47,0,12,97,52799,24272,27106,73709,29640,759,0,69,0,93526,52228,9823,58984,45002,86147,131,17899,53177,42607,6626,1617,150,43039,27059,27278,5537,1264,103985,0,0,0,0,192,0,0,0,0
2016-07-27 17:54:00,0,98601,0,24,98577,0,871,2,0,0,0,0,0,1,295,659,26,993,11440,0,0,0,13257,0,575,0,151,8,217,116,0,11950,562,0,5,0,7,0,0,72,3,9,4,0,0,0,0,1,18,4,1,54,0,105,82,41301,30213,27087,286,13,0,0,0,0,1,1,293,693,501,1039,12041,0,0,1,13713,1,538,0,226,11,209,303,0,12481,7317,0,5,0,9,2,0,81,3,6,5,0,0,0,0,0,13,0,1,58,0,88,100,50144,23384,25073,71111,26599,811,0,80,0,88677,50338,9221,56442,44112,81464,152,16985,49252,40525,7034,1629,161,40979,24715,26076,5503,1328,97984,0,0,0,0,236,0,0,381,6
2016-07-27 17:55:00,1,104805,0,29,104777,0,797,0,0,0,0,0,0,1,352,676,27,2747,12494,0,0,0,14035,0,498,0,139,8,280,102,0,11768,565,0,6,0,10,0,0,77,1,5,6,0,1,1,0,0,16,0,0,56,0,6,80,44688,31068,29050,233,12,0,0,0,1,1,1,357,710,475,2805,12849,0,0,0,14363,1,460,0,209,17,280,277,0,12263,7316,0,6,0,11,0,0,82,2,5,7,0,1,0,0,0,11,0,0,64,0,14,81,53142,24753,26911,76002,27990,738,0,76,0,94815,55248,11035,61417,47035,87877,128,16801,50929,45096,7086,1520,175,42166,29155,26380,5783,1322,101515,0,0,0,0,290,0,0,3001,6
2016-07-27 17:56:00,1,106604,0,34,106571,0,1261,0,0,0,0,0,0,2,402,643,31,1680,12795,0,0,0,14023,0,680,1,137,5,205,163,0,12183,604,0,12,0,14,0,0,67,0,10,4,0,3,2,0,1,22,1,0,47,0,10,72,45036,31316,30253,303,12,1,0,2,1,1,2,443,676,963,1749,13327,1,1,0,14201,1,641,1,200,16,197,443,0,12539,7350,0,14,0,14,0,0,70,0,5,3,0,2,1,0,0,12,2,0,59,0,19,88,53646,24467,28492,75404,29912,1183,0,106,0,95999,54172,10505,60912,47073,87951,155,18499,52847,43863,7776,1846,273,43223,27585,28157,6272,1368,104538,0,0,0,0,473,0,0,1594,6
2016-07-27 17:57:00,2,101013,0,22,100993,0,890,0,0,0,0,0,0,0,371,510,44,609,12019,0,0,0,13511,0,500,0,134,9,278,124,0,12240,607,0,5,0,9,0,0,80,0,7,6,0,3,2,0,0,26,0,0,53,0,3,95,42056,30383,28576,314,13,0,0,1,2,0,0,378,539,788,688,12798,0,2,1,13852,2,456,0,220,14,276,280,0,12639,7394,0,4,0,11,0,0,89,1,5,4,0,1,0,0,0,16,0,0,60,0,10,107,51191,23277,26547,72306,27802,819,0,88,0,90361,50887,9435,56941,44416,81845,140,19030,51492,40561,7036,1743,183,42876,25043,25981,5549,1566,100774,0,0,0,0,241,0,0,0,0
2016-07-27 17:58:00,0,99524,0,14,99510,0,812,0,0,1,0,0,0,1,293,396,50,688,11848,0,0,0,13381,0,619,0,149,8,215,120,0,11572,559,0,6,0,10,0,0,94,0,6,8,0,1,2,0,0,16,0,3,62,1,24,106,40929,30595,28000,234,12,1,1,0,0,0,1,290,434,1450,827,12550,1,0,1,13683,1,571,0,217,16,208,350,0,12077,7331,0,6,0,12,0,2,106,3,7,5,0,1,2,0,0,9,0,2,73,0,28,116,50786,23101,25637,70772,27928,754,0,70,0,88400,48892,8814,56011,43926,81654,138,17732,51411,38850,7389,1702,172,42103,25027,25177,5688,1528,98888,0,0,0,0,636,0,0,0,0
2016-07-27 17:59:00,1,102243,0,26,102218,0,893,2,0,0,0,0,0,3,346,372,27,469,10667,0,0,0,16089,0,701,0,130,11,276,136,0,11891,545,0,6,0,5,0,0,80,1,5,7,0,2,2,0,0,26,0,2,55,1,4,93,42763,30883,28598,293,12,1,0,0,0,3,3,352,398,895,499,11362,0,0,0,16339,1,653,1,199,19,239,257,0,11905,7291,0,6,0,7,1,0,85,1,5,5,0,1,1,0,0,16,1,0,58,2,13,117,51252,23982,27010,75962,25363,829,0,90,0,91573,55288,9841,61339,48608,86095,145,16004,48199,43928,7872,2095,150,39716,27670,27018,6236,1604,101817,0,0,0,0,427,0,0,0,0
2016-07-27 18:00:00,1,107015,0,25,106991,0,883,0,0,1,0,0,0,11,362,374,86,581,12448,0,0,0,14860,0,654,0,194,8,211,98,0,12172,573,0,5,0,12,0,0,88,0,8,5,1,0,1,0,0,466,2,0,47,0,12,74,43737,33069,30210,250,12,1,1,0,0,0,6,358,691,2854,651,13155,0,0,1,15014,0,614,0,264,13,212,294,2,12216,7314,0,5,0,16,2,1,92,0,5,4,1,0,0,0,0,243,3,0,57,0,18,93,54527,24298,28191,76716,29399,820,0,81,0,94229,53516,8958,62451,47041,89429,185,17402,54840,43466,6849,1678,183,45216,27528,27499,5326,1447,106774,0,0,0,0,242,0,0,0,0
2016-07-27 18:01:00,1,109007,0,24,108984,0,903,0,0,0,0,0,0,26,355,402,80,502,12167,0,0,0,14211,0,696,0,147,7,299,139,0,12727,540,0,10,0,13,0,0,61,0,10,5,0,1,2,0,0,553,1,0,52,0,25,71,43403,34408,31197,259,25,0,0,0,0,2,24,375,437,4295,581,12999,0,0,0,14454,1,663,0,207,14,304,280,0,12747,7290,0,11,0,15,0,1,64,2,6,3,0,1,2,0,0,288,1,0,63,1,62,96,55568,24769,28671,78379,29709,844,0,76,0,94497,53552,9922,63546,47359,89344,157,19507,56157,43640,7432,1593,186,46174,28221,27244,5989,1380,108707,0,0,0,0,301,0,0,0,0
